4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.878116343490304319e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.182825484764542967e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.850415512465373835e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.988919667590027363e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.947368421052631637e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.279778393351800769e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.072022160664819923e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.141274238227147242e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.002770083102492604e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.072022160664819923e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.210526315789473450e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.670360110803324583e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.016620498614958956e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.307479224376731253e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.905817174515235912e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.030470914127424198e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.238227146814403934e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.279778393351800769e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.988919667590027363e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.044321329639889440e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.864265927977839077e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.085872576177285165e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.822714681440443352e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.155124653739612484e-01
